slug,timestamp,open,high,low,close,volume,quote_volume
btc-updown-15m-1767644100,1767645029,94654.72,94664.37,94654.72,94664.36,3.48185,329585.3284572
btc-updown-15m-1767644100,1767645030,94664.36,94664.37,94652.23,94652.23,0.11124,10529.580647
btc-updown-15m-1767644100,1767645031,94652.23,94656.96,94652.23,94656.96,0.04148,3926.2255785
btc-updown-15m-1767644100,1767645032,94656.96,94656.97,94656.96,94656.97,0.3353,31738.4820244
btc-updown-15m-1767644100,1767645033,94656.97,94656.97,94641.19,94641.19,0.20197,19116.4472301
btc-updown-15m-1767644100,1767645034,94641.2,94641.2,94641.19,94641.2,0.00106,100.319667
btc-updown-15m-1767644100,1767645035,94641.2,94650.93,94641.2,94650.93,0.78253,74062.6415393
btc-updown-15m-1767644100,1767645036,94651.79,94653.44,94651.79,94653.44,0.02368,2241.3697595
btc-updown-15m-1767644100,1767645037,94653.89,94664.31,94653.88,94654.71,3.41152,322943.7076214
btc-updown-15m-1767644100,1767645038,94654.71,94654.71,94654.71,94654.71,0.00803,760.0773213
btc-updown-15m-1767644100,1767645039,94654.7,94655.74,94654.7,94655.74,0.07215,6829.3690449
btc-updown-15m-1767644100,1767645040,94655.74,94661.34,94655.74,94661.34,2.04833,193897.5351989
btc-updown-15m-1767644100,1767645041,94661.34,94663.35,94661.33,94663.34,0.33983,32168.8681014
btc-updown-15m-1767644100,1767645042,94663.34,94663.34,94663.34,94663.34,0.53177,50339.1243118
btc-updown-15m-1767644100,1767645043,94663.34,94663.34,94650.0,94650.0,0.21262,20126.1172456
btc-updown-15m-1767644100,1767645044,94650.0,94657.89,94650.0,94657.88,0.47449,44911.1603046
btc-updown-15m-1767644100,1767645045,94657.88,94657.89,94657.88,94657.89,0.00984,931.4335998
btc-updown-15m-1767644100,1767645046,94657.88,94657.89,94650.0,94650.01,1.73527,164255.3309617
btc-updown-15m-1767644100,1767645047,94650.0,94650.01,94650.0,94650.01,0.7045,66680.9250104
btc-updown-15m-1767644100,1767645048,94650.0,94653.07,94650.0,94653.06,0.53942,51056.1464093
btc-updown-15m-1767644100,1767645049,94653.05,94653.05,94647.36,94647.37,0.10204,9658.3129554
btc-updown-15m-1767644100,1767645050,94647.36,94647.36,94632.97,94632.97,0.26867,25427.6543093
btc-updown-15m-1767644100,1767645051,94632.97,94632.97,94628.0,94628.01,0.15923,15068.0554714
btc-updown-15m-1767644100,1767645052,94628.01,94628.01,94628.0,94628.0,0.51812,49028.6628591
btc-updown-15m-1767644100,1767645053,94628.0,94628.01,94628.0,94628.01,0.01732,1638.9571072
btc-updown-15m-1767644100,1767645054,94628.0,94628.0,94628.0,94628.0,0.00106,100.30568
btc-updown-15m-1767644100,1767645055,94628.0,94628.01,94628.0,94628.01,0.00443,419.2020536
btc-updown-15m-1767644100,1767645056,94628.0,94628.01,94628.0,94628.0,0.52275,49466.7908917
btc-updown-15m-1767644100,1767645057,94628.0,94628.01,94628.0,94628.01,0.00377,356.7475611
btc-updown-15m-1767644100,1767645058,94628.01,94628.01,94628.0,94628.0,0.34678,32815.1012883
btc-updown-15m-1767644100,1767645059,94628.0,94628.0,94628.0,94628.0,0.0053,501.5284
btc-updown-15m-1767644100,1767645060,94628.01,94631.51,94611.15,94614.66,0.56226,53204.5057752
btc-updown-15m-1767644100,1767645061,94614.65,94614.66,94614.65,94614.65,0.05166,4887.7931733
btc-updown-15m-1767644100,1767645062,94614.66,94614.66,94614.65,94614.65,0.00331,313.1745209
btc-updown-15m-1767644100,1767645063,94614.65,94614.65,94614.65,94614.65,0.00085,80.4224525
btc-updown-15m-1767644100,1767645064,94614.66,94614.66,94614.65,94614.66,0.17753,16796.9388873
btc-updown-15m-1767644100,1767645065,94614.65,94614.66,94614.65,94614.65,0.00844,798.5476978
btc-updown-15m-1767644100,1767645066,94614.65,94614.66,94614.65,94614.66,0.00872,825.0397691
btc-updown-15m-1767644100,1767645067,94614.65,94623.09,94614.41,94623.09,1.75903,166430.0605414
btc-updown-15m-1767644100,1767645068,94623.09,94623.09,94623.09,94623.09,0.27863,26364.8315667
btc-updown-15m-1767644100,1767645069,94623.08,94623.09,94623.08,94623.09,0.00175,165.5903989
btc-updown-15m-1767644100,1767645070,94623.09,94623.09,94623.09,94623.09,0.40272,38106.6108048
btc-updown-15m-1767644100,1767645071,94623.08,94623.09,94623.08,94623.09,0.00593,561.1148762
btc-updown-15m-1767644100,1767645072,94623.08,94623.09,94623.08,94623.09,0.03624,3429.1407797
btc-updown-15m-1767644100,1767645073,94623.08,94623.08,94623.08,94623.08,0.05011,4741.5625388
btc-updown-15m-1767644100,1767645074,94623.09,94623.09,94623.09,94623.09,0.00199,188.2999491
btc-updown-15m-1767644100,1767645075,94623.09,94623.09,94623.08,94623.09,0.05111,4836.1856299
btc-updown-15m-1767644100,1767645076,94623.09,94623.09,94623.08,94623.08,0.06613,6257.4243514
btc-updown-15m-1767644100,1767645077,94623.08,94633.01,94623.08,94633.01,0.78363,74152.4232118
btc-updown-15m-1767644100,1767645078,94632.96,94632.96,94632.96,94632.96,0.02637,2495.4711552
btc-updown-15m-1767644100,1767645079,94632.96,94632.96,94619.53,94619.53,0.30191,28568.9087041
btc-updown-15m-1767644100,1767645080,94619.53,94619.53,94614.0,94614.0,0.40912,38708.8688791
btc-updown-15m-1767644100,1767645081,94614.0,94614.0,94600.0,94600.01,0.5904,55853.7203986
btc-updown-15m-1767644100,1767645082,94600.01,94600.01,94600.0,94600.0,0.24314,23001.0464173
btc-updown-15m-1767644100,1767645083,94600.01,94600.01,94600.0,94600.0,0.03552,3360.1920536
btc-updown-15m-1767644100,1767645084,94600.0,94600.01,94600.0,94600.01,0.25468,24092.7280229
btc-updown-15m-1767644100,1767645085,94600.0,94600.01,94600.0,94600.0,0.02252,2130.3920124
btc-updown-15m-1767644100,1767645086,94600.01,94600.08,94600.0,94600.07,0.7637,72246.0496176
btc-updown-15m-1767644100,1767645087,94600.07,94600.07,94578.44,94578.44,6.458,610883.5830982
btc-updown-15m-1767644100,1767645088,94578.45,94578.45,94573.79,94573.79,0.33105,31309.0410745
btc-updown-15m-1767644100,1767645089,94573.79,94573.8,94573.79,94573.79,0.02574,2434.3293556
btc-updown-15m-1767644100,1767645090,94573.79,94573.79,94573.79,94573.79,0.30243,28601.9513097
btc-updown-15m-1767644100,1767645091,94573.8,94573.8,94573.79,94573.8,0.12827,12130.9800639
btc-updown-15m-1767644100,1767645092,94573.79,94573.8,94556.45,94559.23,2.60027,245897.2777544
btc-updown-15m-1767644100,1767645093,94559.24,94572.48,94559.24,94572.47,0.31538,29823.7266806
btc-updown-15m-1767644100,1767645094,94572.47,94572.47,94564.22,94564.22,0.2411,22799.7666772
btc-updown-15m-1767644100,1767645095,94564.23,94564.23,94561.61,94561.61,0.11261,10648.8022498
btc-updown-15m-1767644100,1767645096,94561.61,94561.62,94554.23,94554.23,0.5482,51836.73375
btc-updown-15m-1767644100,1767645097,94554.24,94568.0,94554.23,94567.99,0.70421,66587.8510032
btc-updown-15m-1767644100,1767645098,94567.99,94567.99,94554.23,94554.23,0.17051,16124.0303851
btc-updown-15m-1767644100,1767645099,94554.23,94554.23,94554.23,94554.23,2.96713,280554.6924599
btc-updown-15m-1767645900,1767645900,94184.06,94184.06,94180.18,94180.18,0.30529,28752.4819794
btc-updown-15m-1767645900,1767645901,94180.19,94186.81,94180.19,94186.81,0.40908,38527.6947353
btc-updown-15m-1767645900,1767645902,94186.81,94192.0,94186.81,94192.0,0.2706,25487.4160422
btc-updown-15m-1767645900,1767645903,94192.0,94194.0,94191.99,94194.0,0.12721,11982.3131811
btc-updown-15m-1767645900,1767645904,94193.99,94205.64,94193.99,94205.63,0.31512,29683.8932699
btc-updown-15m-1767645900,1767645905,94205.63,94205.64,94205.63,94205.64,0.00827,779.0806039
btc-updown-15m-1767645900,1767645906,94205.64,94205.64,94205.63,94205.63,0.00548,516.2469055
btc-updown-15m-1767645900,1767645907,94205.64,94205.64,94205.63,94205.63,0.00147,138.4822773
btc-updown-15m-1767645900,1767645908,94205.64,94205.64,94205.63,94205.64,0.00614,578.4226264
btc-updown-15m-1767645900,1767645909,94205.64,94217.18,94205.63,94217.17,0.24829,23391.3058711
btc-updown-15m-1767645900,1767645910,94217.17,94217.18,94217.17,94217.18,0.00735,692.4962067
btc-updown-15m-1767645900,1767645911,94217.17,94217.18,94217.17,94217.17,0.04113,3875.1522248
btc-updown-15m-1767645900,1767645912,94217.18,94217.18,94217.17,94217.17,0.02553,2405.3646006
btc-updown-15m-1767645900,1767645913,94217.17,94217.17,94217.17,94217.17,0.01145,1078.7865965
btc-updown-15m-1767645900,1767645914,94217.18,94217.18,94217.17,94217.18,0.00374,352.3722331
btc-updown-15m-1767645900,1767645915,94217.18,94217.18,94217.17,94217.17,0.0033,310.9166862
btc-updown-15m-1767645900,1767645916,94217.17,94217.17,94205.62,94205.62,1.18033,111205.339809
btc-updown-15m-1767645900,1767645917,94205.62,94215.46,94205.62,94215.45,0.2361,22242.7292791
btc-updown-15m-1767645900,1767645918,94215.45,94215.45,94215.45,94215.45,0.00021,19.7852445
btc-updown-15m-1767645900,1767645919,94215.46,94215.46,94215.45,94215.46,1.06412,100256.5552918
btc-updown-15m-1767645900,1767645920,94215.45,94215.45,94215.45,94215.45,0.1347,12690.821115
btc-updown-15m-1767645900,1767645921,94215.45,94215.46,94215.45,94215.45,0.00098,92.3311462
btc-updown-15m-1767645900,1767645922,94215.46,94235.5,94215.46,94235.5,0.87649,82590.8237091
btc-updown-15m-1767645900,1767645923,94235.49,94235.5,94235.49,94235.5,0.00147,138.5261712
btc-updown-15m-1767645900,1767645924,94235.49,94235.5,94235.49,94235.5,0.06796,6404.2445071
btc-updown-15m-1767645900,1767645925,94235.5,94235.5,94235.49,94235.5,0.0098,923.5078498
btc-updown-15m-1767645900,1767645926,94235.49,94235.5,94235.49,94235.49,0.00282,265.7440863
btc-updown-15m-1767645900,1767645927,94235.49,94235.5,94235.49,94235.49,0.09155,8627.2591901
btc-updown-15m-1767645900,1767645928,94235.49,94235.5,94235.49,94235.5,0.00319,300.6112203
btc-updown-15m-1767645900,1767645929,94235.5,94235.5,94235.49,94235.49,0.53633,50541.3203529
btc-updown-15m-1767645900,1767645930,94235.49,94235.49,94235.49,94235.49,0.04385,4132.2262365
btc-updown-15m-1767645900,1767645931,94235.49,94235.5,94235.49,94235.49,0.03474,3273.7409818
btc-updown-15m-1767645900,1767645932,94235.49,94235.49,94235.49,94235.49,0.0,0.0
btc-updown-15m-1767645900,1767645933,94235.5,94235.5,94235.5,94235.5,0.01001,943.297355
btc-updown-15m-1767645900,1767645934,94235.5,94235.5,94235.5,94235.5,0.00076,71.61898
btc-updown-15m-1767645900,1767645935,94235.5,94235.5,94235.49,94235.49,0.01352,1274.0638259
btc-updown-15m-1767645900,1767645936,94235.49,94235.5,94235.49,94235.49,0.07317,6895.2109385
btc-updown-15m-1767645900,1767645937,94235.49,94235.49,94235.49,94235.49,0.0075,706.766175
btc-updown-15m-1767645900,1767645938,94235.49,94235.5,94235.49,94235.49,0.04996,4708.0050915
btc-updown-15m-1767645900,1767645939,94235.5,94235.5,94235.49,94235.49,1.21465,114463.1379403
btc-updown-15m-1767645900,1767645940,94235.5,94235.5,94235.5,94235.5,0.00132,124.39086
btc-updown-15m-1767645900,1767645941,94235.49,94235.5,94235.49,94235.49,0.09821,9254.867475
btc-updown-15m-1767645900,1767645942,94235.5,94235.5,94235.49,94235.5,0.01491,1405.0513033
btc-updown-15m-1767645900,1767645943,94235.5,94235.5,94235.49,94235.49,0.17326,16327.24206
btc-updown-15m-1767645900,1767645944,94235.49,94235.5,94235.49,94235.5,0.01037,977.2220335
btc-updown-15m-1767645900,1767645945,94235.49,94235.5,94235.49,94235.49,0.24173,22779.5450028
btc-updown-15m-1767645900,1767645946,94235.5,94235.5,94230.15,94230.15,0.31617,29794.1639147
btc-updown-15m-1767645900,1767645947,94230.15,94230.15,94230.14,94230.14,0.01574,1483.182427
btc-updown-15m-1767645900,1767645948,94230.14,94230.15,94230.14,94230.14,0.00894,842.4174533
btc-updown-15m-1767645900,1767645949,94230.15,94230.15,94230.15,94230.15,0.00163,153.5951445
btc-updown-15m-1767645900,1767645950,94230.15,94230.15,94230.14,94230.14,1.51459,142720.0427485
btc-updown-15m-1767645900,1767645951,94230.15,94230.15,94230.14,94230.15,0.12792,12053.919528
btc-updown-15m-1767645900,1767645952,94230.14,94230.15,94230.14,94230.14,0.00193,181.8641717
btc-updown-15m-1767645900,1767645953,94230.14,94230.14,94230.14,94230.14,0.00017,16.0191238
btc-updown-15m-1767645900,1767645954,94230.15,94230.15,94230.14,94230.14,0.0112,1055.37757
btc-updown-15m-1767645900,1767645955,94230.15,94230.15,94230.14,94230.14,0.00349,328.8631951
btc-updown-15m-1767645900,1767645956,94230.14,94230.15,94230.14,94230.15,0.10488,9882.8570908
btc-updown-15m-1767645900,1767645957,94230.14,94230.15,94230.14,94230.15,0.00057,53.7111835
btc-updown-15m-1767645900,1767645958,94230.14,94230.15,94230.14,94230.15,0.00353,332.6323962
btc-updown-15m-1767645900,1767645959,94230.14,94232.47,94230.14,94232.47,0.24723,23296.6821803
btc-updown-15m-1767645900,1767645960,94232.48,94234.8,94232.48,94234.79,0.13669,12880.8643462
btc-updown-15m-1767645900,1767645961,94234.79,94234.8,94234.79,94234.79,0.20415,19238.0324323
btc-updown-15m-1767645900,1767645962,94234.8,94234.81,94234.8,94234.81,0.00381,359.0345999
btc-updown-15m-1767645900,1767645963,94234.81,94234.81,94234.81,94234.81,0.01522,1434.2538082
btc-updown-15m-1767645900,1767645964,94234.81,94234.81,94234.8,94234.8,0.03758,3541.3441537
btc-updown-15m-1767645900,1767645965,94234.81,94234.81,94234.8,94234.8,0.00032,30.1551377
btc-updown-15m-1767645900,1767645966,94234.8,94234.81,94234.8,94234.81,0.05093,4799.3784114
btc-updown-15m-1767645900,1767645967,94234.81,94234.81,94234.81,94234.81,0.00033,31.0974873
btc-updown-15m-1767645900,1767645968,94234.81,94234.81,94234.81,94234.81,0.02507,2362.4666867
btc-updown-15m-1767645900,1767645969,94234.8,94234.8,94220.54,94220.54,0.41294,38912.313939
btc-updown-15m-1767645900,1767645970,94220.54,94220.54,94219.18,94219.18,0.21227,19999.9461061
btc-updown-15m-1767645900,1767645971,94219.19,94219.19,94206.07,94206.08,0.25526,24049.283471
btc-updown-15m-1767645900,1767645972,94206.07,94206.08,94206.07,94206.08,0.04172,3930.2774898
btc-updown-15m-1767645900,1767645973,94206.08,94206.08,94206.08,94206.08,0.00087,81.9592896
btc-updown-15m-1767645900,1767645974,94206.07,94206.08,94206.07,94206.08,0.00119,112.1052341
btc-updown-15m-1767645900,1767645975,94206.07,94206.08,94206.07,94206.08,0.1688,15901.9846204
btc-updown-15m-1767645900,1767645976,94206.07,94206.08,94206.07,94206.08,0.15843,14925.0676945
btc-updown-15m-1767645900,1767645977,94206.07,94206.08,94206.07,94206.08,0.01185,1116.342046
btc-updown-15m-1767645900,1767645978,94206.07,94206.08,94206.07,94206.08,0.02947,2776.2528837
btc-updown-15m-1767645900,1767645979,94206.08,94206.08,94206.07,94206.08,0.00148,139.4249876
btc-updown-15m-1767645900,1767645980,94206.08,94206.08,94206.08,94206.08,0.00746,702.7773568
btc-updown-15m-1767645900,1767645981,94206.07,94206.08,94193.65,94193.65,0.26221,24700.0969023
btc-updown-15m-1767645900,1767645982,94193.65,94193.66,94193.65,94193.65,0.00281,264.6841709
btc-updown-15m-1767645900,1767645983,94193.66,94193.66,94193.66,94193.66,0.00359,338.1552394
btc-updown-15m-1767645900,1767645984,94193.66,94193.66,94193.65,94193.65,0.00599,564.2199993
btc-updown-15m-1767645900,1767645985,94193.66,94193.66,94193.65,94193.65,0.02609,2457.5125805
btc-updown-15m-1767645900,1767645986,94193.65,94193.66,94193.65,94193.66,0.00242,227.9486566
btc-updown-15m-1767645900,1767645987,94193.66,94193.66,94193.65,94193.65,0.1046,9852.6567613
btc-updown-15m-1767645900,1767645988,94193.66,94193.66,94193.65,94193.66,0.0237,2232.3896859
btc-updown-15m-1767645900,1767645989,94193.66,94193.66,94193.65,94193.66,0.0921,8675.235186
btc-updown-15m-1767645900,1767645990,94193.65,94193.66,94193.65,94193.65,0.00743,699.8588203
btc-updown-15m-1767645900,1767645991,94193.66,94193.66,94193.65,94193.66,0.03718,3502.1199611
btc-updown-15m-1767645900,1767645992,94193.65,94193.66,94193.65,94193.66,0.01084,1021.0592721
btc-updown-15m-1767645900,1767645993,94193.66,94205.06,94193.66,94205.06,0.73332,69075.9029774
btc-updown-15m-1767645900,1767645994,94205.05,94233.85,94205.05,94233.85,0.63155,59500.5433839
btc-updown-15m-1767645900,1767645995,94233.84,94233.85,94233.84,94233.85,0.01542,1453.0859613
btc-updown-15m-1767645900,1767645996,94233.85,94233.85,94233.84,94233.84,0.00904,851.8740029
btc-updown-15m-1767645900,1767645997,94233.85,94233.85,94233.84,94233.85,0.15693,14788.1176178
btc-updown-15m-1767645900,1767645998,94233.84,94233.85,94233.84,94233.85,0.00612,576.7111577
btc-updown-15m-1767645900,1767645999,94233.84,94233.85,94233.84,94233.85,0.12548,11824.4633042
btc-updown-15m-1767645900,1767646000,94233.84,94233.85,94233.84,94233.85,0.00718,676.5990318
btc-updown-15m-1767645900,1767646001,94233.84,94233.85,94233.84,94233.84,0.10773,10151.8126442
btc-updown-15m-1767645900,1767646002,94233.84,94233.85,94233.84,94233.84,0.20589,19401.8067537
btc-updown-15m-1767645900,1767646003,94233.84,94233.85,94233.84,94233.84,0.07792,7342.7014845
btc-updown-15m-1767645900,1767646004,94233.84,94233.84,94233.84,94233.84,0.00204,192.2370336
btc-updown-15m-1767645900,1767646005,94233.85,94248.96,94233.85,94247.98,0.81468,76775.8328334
btc-updown-15m-1767645900,1767646006,94247.97,94247.98,94247.97,94247.97,0.28797,27140.5879219
btc-updown-15m-1767645900,1767646007,94247.97,94247.98,94247.97,94247.97,0.0186,1753.0124013
btc-updown-15m-1767645900,1767646008,94247.98,94247.98,94247.97,94247.97,0.00841,792.6254898
btc-updown-15m-1767645900,1767646009,94247.98,94247.98,94247.97,94247.97,0.00793,747.3864804
btc-updown-15m-1767645900,1767646010,94247.98,94247.98,94243.86,94243.86,0.69605,65600.3560876
btc-updown-15m-1767645900,1767646011,94243.86,94243.86,94237.82,94237.82,0.1014,9555.9703122
btc-updown-15m-1767645900,1767646012,94237.82,94237.82,94233.89,94233.9,0.14513,13676.4480507
btc-updown-15m-1767645900,1767646013,94233.89,94233.9,94233.89,94233.89,0.02781,2620.6446301
btc-updown-15m-1767645900,1767646014,94233.9,94233.9,94233.89,94233.9,0.14652,13807.149605
btc-updown-15m-1767645900,1767646015,94233.9,94233.9,94233.89,94233.89,0.00581,547.4989015
btc-updown-15m-1767645900,1767646016,94233.89,94233.89,94233.89,94233.89,0.05378,5067.8986042
btc-updown-15m-1767645900,1767646017,94233.89,94233.9,94233.89,94233.9,0.0126,1187.3471185
btc-updown-15m-1767645900,1767646018,94233.9,94233.9,94222.02,94222.02,1.03127,97179.9153249
btc-updown-15m-1767645900,1767646019,94222.02,94222.02,94222.02,94222.02,0.00411,387.2525022
btc-updown-15m-1767645900,1767646020,94222.03,94222.03,94214.01,94214.01,0.16359,15412.9233493
btc-updown-15m-1767645900,1767646021,94214.01,94214.01,94214.01,94214.01,0.13563,12778.2461763
btc-updown-15m-1767645900,1767646022,94214.01,94214.02,94214.01,94214.02,0.0825,7772.6566128
btc-updown-15m-1767645900,1767646023,94214.01,94214.02,94214.01,94214.02,0.05915,5572.7586953
btc-updown-15m-1767645900,1767646024,94214.01,94214.01,94204.29,94204.29,0.22251,20962.3508194
btc-updown-15m-1767645900,1767646025,94204.29,94204.3,94204.29,94204.3,0.00137,129.0598799
btc-updown-15m-1767645900,1767646026,94204.29,94204.3,94204.29,94204.3,0.00039,36.7396755
btc-updown-15m-1767645900,1767646027,94204.29,94204.3,94204.29,94204.3,0.00121,113.9871928
btc-updown-15m-1767645900,1767646028,94204.29,94204.3,94204.29,94204.3,0.00451,424.8613537
btc-updown-15m-1767645900,1767646029,94204.3,94204.3,94204.29,94204.3,0.04604,4337.165639
btc-updown-15m-1767645900,1767646030,94204.29,94204.29,94201.23,94201.24,0.17062,16072.87002
btc-updown-15m-1767645900,1767646031,94201.24,94201.24,94201.23,94201.23,0.09763,9196.8666356
btc-updown-15m-1767645900,1767646032,94201.23,94201.24,94201.23,94201.24,0.04359,4106.2320403
btc-updown-15m-1767645900,1767646033,94201.24,94201.24,94201.24,94201.24,0.00828,779.9862672
btc-updown-15m-1767645900,1767646034,94201.24,94201.24,94201.24,94201.24,0.00549,517.1648076
btc-updown-15m-1767645900,1767646035,94201.24,94201.24,94201.24,94201.24,0.0,0.0
btc-updown-15m-1767645900,1767646036,94201.23,94201.24,94201.23,94201.24,0.12166,11460.5228565
btc-updown-15m-1767645900,1767646037,94201.23,94201.24,94201.23,94201.24,0.01695,1596.7109068
btc-updown-15m-1767645900,1767646038,94201.24,94208.88,94201.23,94208.88,0.20578,19384.860971
btc-updown-15m-1767645900,1767646039,94208.87,94213.08,94208.87,94213.08,0.22579,21271.5258924
btc-updown-15m-1767645900,1767646040,94213.07,94213.08,94213.07,94213.08,0.01687,1589.3746389
btc-updown-15m-1767645900,1767646041,94213.08,94213.08,94213.07,94213.07,0.0002,18.8426148
btc-updown-15m-1767645900,1767646042,94213.08,94213.08,94213.07,94213.07,0.00761,716.9615191
btc-updown-15m-1767645900,1767646043,94213.07,94213.07,94194.22,94194.23,1.09451,103109.420015
btc-updown-15m-1767645900,1767646044,94194.23,94194.23,94194.23,94194.23,0.25589,24103.3615147
btc-updown-15m-1767645900,1767646045,94194.23,94195.23,94194.23,94194.72,0.46155,43475.4877237
btc-updown-15m-1767645900,1767646046,94194.72,94194.72,94194.72,94194.72,0.0,0.0
btc-updown-15m-1767645900,1767646047,94194.73,94194.73,94194.73,94194.73,0.05086,4790.7439678
btc-updown-15m-1767645900,1767646048,94194.72,94208.0,94194.72,94208.0,0.03577,3369.540362
btc-updown-15m-1767645900,1767646049,94208.0,94208.0,94207.99,94208.0,0.011,1036.2879954
btc-updown-15m-1767645900,1767646050,94208.0,94208.0,94208.0,94208.0,0.00647,609.52576
btc-updown-15m-1767645900,1767646051,94207.99,94208.0,94207.99,94208.0,0.00034,32.0307178
btc-updown-15m-1767645900,1767646052,94208.0,94208.0,94207.99,94207.99,0.04289,4040.5806954
btc-updown-15m-1767645900,1767646053,94207.99,94208.0,94207.99,94207.99,0.17483,16470.3828931
btc-updown-15m-1767645900,1767646054,94207.99,94208.0,94207.99,94207.99,0.00369,347.6275082
btc-updown-15m-1767645900,1767646055,94208.0,94208.0,94208.0,94208.0,0.00019,17.89952
btc-updown-15m-1767645900,1767646056,94207.99,94207.99,94207.99,94207.99,0.00118,111.1654282
btc-updown-15m-1767645900,1767646057,94208.0,94208.0,94207.99,94207.99,0.28745,27080.0895561
btc-updown-15m-1767645900,1767646058,94208.0,94208.0,94208.0,94208.0,0.00014,13.18912
btc-updown-15m-1767645900,1767646059,94207.99,94208.0,94207.99,94208.0,0.00815,767.7951204
btc-updown-15m-1767645900,1767646060,94208.0,94208.0,94207.99,94207.99,0.04255,4008.5499781
btc-updown-15m-1767645900,1767646061,94207.99,94207.99,94200.22,94200.23,0.39065,36801.8302848
btc-updown-15m-1767645900,1767646062,94200.22,94200.23,94200.22,94200.23,0.00354,333.4687848
btc-updown-15m-1767645900,1767646063,94200.22,94200.22,94194.72,94194.72,1.07304,101077.3288977
btc-updown-15m-1767645900,1767646064,94194.72,94194.72,94171.82,94171.82,1.99646,188022.307641
btc-updown-15m-1767645900,1767646065,94171.82,94171.83,94171.82,94171.83,0.00856,806.1108442
btc-updown-15m-1767645900,1767646066,94171.82,94171.82,94171.82,94171.82,0.00547,515.1198554
btc-updown-15m-1767645900,1767646067,94171.83,94171.83,94171.83,94171.83,0.00557,524.5370931
btc-updown-15m-1767645900,1767646068,94171.83,94171.83,94171.82,94171.82,0.15438,14538.2455726
btc-updown-15m-1767645900,1767646069,94171.83,94171.83,94171.82,94171.82,0.07913,7451.8161174
btc-updown-15m-1767645900,1767646070,94171.82,94171.83,94171.82,94171.82,0.00196,184.5767841
btc-updown-15m-1767645900,1767646071,94171.82,94174.75,94171.82,94174.75,0.21189,19954.0722369
btc-updown-15m-1767645900,1767646072,94174.76,94174.76,94174.75,94174.75,0.00032,30.1359213
btc-updown-15m-1767645900,1767646073,94174.76,94174.76,94174.75,94174.75,0.02061,1940.9416105
btc-updown-15m-1767645900,1767646074,94174.75,94174.76,94174.75,94174.76,0.04595,4327.3302214
btc-updown-15m-1767645900,1767646075,94174.76,94174.76,94174.75,94174.75,0.02498,2352.4852598
btc-updown-15m-1767645900,1767646076,94174.75,94174.75,94174.75,94174.75,0.02883,2715.0580425
btc-updown-15m-1767645900,1767646077,94174.75,94174.75,94169.7,94169.7,0.51757,48741.0435319
btc-updown-15m-1767645900,1767646078,94169.7,94169.7,94169.69,94169.7,0.03318,3124.5503178
btc-updown-15m-1767645900,1767646079,94169.7,94169.7,94169.7,94169.7,0.00035,32.959395
btc-updown-15m-1767645900,1767646080,94169.69,94182.89,94169.69,94182.88,0.24097,22692.934642
btc-updown-15m-1767645900,1767646081,94182.88,94182.89,94182.88,94182.89,0.00521,490.6928555
btc-updown-15m-1767645900,1767646082,94182.88,94182.89,94182.88,94182.89,0.52456,49404.5715361
btc-updown-15m-1767645900,1767646083,94182.89,94182.89,94182.89,94182.89,0.00016,15.0692624
btc-updown-15m-1767645900,1767646084,94182.89,94182.89,94182.88,94182.88,0.00233,219.4461284
btc-updown-15m-1767645900,1767646085,94182.89,94182.89,94182.88,94182.89,0.0223,2100.2784306
btc-updown-15m-1767645900,1767646086,94182.89,94182.89,94182.88,94182.89,0.00154,145.0416496
btc-updown-15m-1767645900,1767646087,94182.88,94182.89,94182.88,94182.89,0.00055,51.8005854
btc-updown-15m-1767645900,1767646088,94182.89,94182.89,94182.88,94182.88,0.02564,2414.8492969
btc-updown-15m-1767645900,1767646089,94182.88,94182.89,94182.88,94182.88,0.58162,54778.6466974
btc-updown-15m-1767645900,1767646090,94182.88,94182.89,94182.88,94182.88,0.09876,9301.5012324
btc-updown-15m-1767645900,1767646091,94182.89,94182.89,94182.89,94182.89,0.00549,517.0640661
btc-updown-15m-1767645900,1767646092,94182.89,94182.89,94182.89,94182.89,0.0062,583.933918
btc-updown-15m-1767645900,1767646093,94182.89,94182.89,94182.88,94182.89,0.01761,1658.560691
btc-updown-15m-1767645900,1767646094,94182.88,94182.89,94182.88,94182.89,0.01046,985.1529663
btc-updown-15m-1767645900,1767646095,94182.89,94182.89,94182.88,94182.88,0.09946,9367.430149
btc-updown-15m-1767645900,1767646096,94182.88,94182.89,94182.88,94182.89,0.02496,2350.8047128
btc-updown-15m-1767645900,1767646097,94182.89,94182.89,94182.89,94182.89,8e-05,7.5346312
btc-updown-15m-1767645900,1767646098,94182.89,94192.52,94182.89,94192.52,0.15404,14508.6854608
btc-updown-15m-1767645900,1767646099,94192.51,94192.52,94192.51,94192.52,0.00286,269.3906005
btc-updown-15m-1767645900,1767646100,94192.51,94197.22,94192.51,94197.21,0.06301,5935.3241906
btc-updown-15m-1767645900,1767646101,94197.21,94197.21,94197.21,94197.21,0.00022,20.7233862
btc-updown-15m-1767645900,1767646102,94197.22,94200.0,94197.21,94200.0,1.50563,141827.2443137
btc-updown-15m-1767645900,1767646103,94200.0,94200.0,94199.99,94199.99,0.00221,208.1819805
btc-updown-15m-1767645900,1767646104,94200.0,94201.93,94199.99,94201.93,0.0137,1290.5426199
